   ,DEL_DATE,SHOP_CODE,MATERIAL,RAKE,DELAY_FROM,DELAY_TO,DELAY_DURN,CUM_DELAY,EQPT,SUB_EQPT,REMARKS,DELAY_DET_CODE,AGENCY_CODE,DELAY_FREQ,CONTINUED,EXPECTED_DOC,EFF_DURATION,USER_ENTERED,TMSTP_ENTERED,USER_MODIFIED,TMSTP_MODIFIED,DELAY_ID,DELAY_REF_ID,FORMATTED_TIME,TOTAL_MINUTES
78110,12-08-2003,3,,,16.33,16.39,0.06,0.06,BATTERY-2,LIFTER-6,HOT BUCKET HELD UP,324,E,1,,,0.1,,,,,21,,00:06,6
78111,12-08-2003,3,,,0,0,0.1,0.1,BATTERY-2,CC-4,M/TELE. NOT LIFTING,306,E,1,,,0.166666667,,,,,22,,00:10,10
78112,12-08-2003,7,16R,,21.1,21.5,0.4,0.4,BAR MILL,LINE-2,S-22 PASS CHG,725,C,1,,,0.666666667,,,,,23,,00:40,40
78113,12-08-2003,5,,,0,0,4,4,PCM,M/C-1,R/M,582,C,1,,,4,,,,,24,,04:00,240
78114,12-08-2003,5,,,6,18,12,12,PCM,M/C-4,SD,100,SD,1,,,12,,,,,25,,12:00,720
78115,12-08-2003,6,,,0,0,0.3,0.3,CONV-B,NONE,LMB,643,MS,1,,,0.5,,,,,26,,00:30,30
78116,12-08-2003,5,,,0,0,16,16,PCM,M/C-3,IDLE,0,ID,1,,,16,,,,,27,,16:00,960
78117,12-08-2003,5,,,0,0,16,16,PCM,M/C-2,IDLE,0,ID,1,,,16,,,,,28,,16:00,960
78118,12-08-2003,5,,,0,0,12,12,PCM,M/C-1,IDLE,0,ID,1,,,12,,,,,29,,12:00,720
78119,12-08-2003,5,,,13.05,18.45,5.4,5.4,F/C-2,NONE,U/BACK DROUGHT (B/PIPE-8 BURST & T-27 CHG),512,O,1,,,5.666666667,,,,,30,,05:40,340
78120,12-08-2003,6,,,0,0,0.3,0.3,CONV-A,NONE,LMB,643,MS,1,,,0.5,,,,,31,,00:30,30
78121,12-08-2003,6,,,0,0,0.3,0.3,CONV-C,NONE,LMB,643,MS,1,,,0.5,,,,,32,,00:30,30
78122,12-08-2003,1,ICC,293,19.4,21.45,2.05,2.05,CT-2,NONE,STREAM SETTING,180,O,1,,,2.083333333,,,,,33,,02:05,125
78123,12-08-2003,4,,,9.2,9.35,0.15,0.15,M/C-1,NONE,PALLET CHG,475,M,1,,,0.25,,,,,34,,00:15,15
78124,12-08-2003,1,BC,161,12.15,13,0.45,0.45,CT-2,NONE,STREAM CHG,180,O,1,,,0.75,,,,,35,,00:45,45
78125,12-08-2003,2,,,15.3,16,0.3,0.3,LOCP,VS-1,CHUTE JAMMING,230,O,1,,,0.5,,,,,36,,00:30,30
78126,12-08-2003,2,,,10.2,14.3,4.1,4.1,OT-1,NONE,IDLE,0,ID,1,,,4.166666667,,,,,37,,04:10,250
78127,12-08-2003,2,I-O-F,449,14.3,15.15,0.45,0.45,OT-1,NONE,RC & PWT,121,C,1,,,0.75,,,,,38,,00:45,45
78128,12-08-2003,1,,,11.25,14,2.35,2.35,UNKNOWN,SCR,LT PROB WHILE SHIFTING FROM CC-37 TO CC-38,103,E,1,,,2.583333333,,,,,39,,02:35,155
78129,12-08-2003,1,ICC,290,16.3,17.45,1.15,1.15,CT-1,NONE,RC & PWT,121,C,1,,,1.25,,,,,40,,01:15,75
78130,12-08-2003,2,,,16,18.4,2.4,2.4,LOCP,VS-2,U/SD,100,SD,1,,,2.666666667,,,,,14,,02:40,160
78131,12-08-2003,2,,,9,19.2,10.2,10.2,BRC,NONE,ON CO-31 U/SD,100,SD,1,,,10.33333333,,,,,15,,10:20,620
78132,12-08-2003,15,,,6,6,24,306,FK-4,NONE,IDLE,0,ID,1,Y,,24,,,,,16,,24:00:00,1440
78133,12-08-2003,7,,,0,0,0.15,0.15,BILLET MIL,NONE,MILL CHKG,770,C,1,,,0.25,,,,,59,,00:15,15
78134,12-08-2003,2,,,9,19.2,10.2,10.2,UNKNOWN,"CO-6,9,12",U/SD,100,SD,1,,,10.33333333,,,,,60,,10:20,620
78135,12-08-2003,7,,,0,0,0.15,0.15,BILLET MIL,NONE,F/C-2 HEAT GAPS,718,C,1,,,0.25,,,,,61,,00:15,15
78136,12-08-2003,1,,,13.5,16.3,2.4,2.4,CT-1,NONE,IDLE,0,ID,1,,,2.666666667,,,,,62,,02:40,160
78137,12-08-2003,4,,,8,8.15,0.15,0.15,M/C-1,NONE,STONE STUCK UP IN STLN COLR,255,O,1,,,0.25,,,,,63,,00:15,15
78138,12-08-2003,3,,,0,0,0.3,0.3,BATTERY-2,LOCO-3,LT PROB,320,E,1,,,0.5,,,,,64,,00:30,30
78139,12-08-2003,1,,,12,12.15,0.15,0.15,CT-2,NONE,IDLE,0,ID,1,,,0.25,,,,,65,,00:15,15
78140,12-08-2003,2,,,14,16.1,2.1,2.1,BRC,NONE,ON CO-32 NOT STARTING,61,E,1,,,2.166666667,,,,,66,,02:10,130
78141,12-08-2003,2,,,14,16.2,2.2,2.2,LOCP,VS-3,U/SD,100,SD,1,,,2.333333333,,,,,41,,02:20,140
78142,12-08-2003,8,5.5P,,10.2,14,3.4,3.4,MILL,IM,PASS CHG,725,C,1,,,3.666666667,,,,,42,,03:40,220
78143,12-08-2003,2,,,9,16.2,7.2,7.2,LOCP,"VF-3,16",U/SD,100,SD,1,,,7.333333333,,,,,43,,07:20,440
78144,12-08-2003,4,,,11.3,12,0.3,0.3,RMB,PMD,RECEIVING CHUTE RUBBER CHG,225,M,1,,,0.5,,,,,44,,00:30,30
78145,12-08-2003,4,,,0,0,0.45,0.45,RMB,TB STKR,SLIPPING & STARTING PROB,275,M,1,,,0.75,,,,,45,,00:45,45
78146,12-08-2003,4,,,0,0,0.45,0.45,RMB,TB STKR,SLIPPING & STARTING PROB,275,E,1,,,0.75,,,,,46,,00:45,45
78147,12-08-2003,7,16R,,0,0,1.3,1.3,BAR MILL,LINE-2,S-22 PASS CHG,725,C,1,,,1.5,,,,,47,,01:30,90
78148,12-08-2003,7,16R,,9,10,1,1,BAR MILL,LINE-1,S-22 STAND CHG,725,C,1,,,1,,,,,48,,01:00,60
78149,12-08-2003,3,,,20.3,21.45,1.15,1.15,UNKNOWN,CDCP-2,CHAMBER-6 DD GATE-2 CLOSING COIL BURNT,,E,1,,,1.25,,,,,49,,01:15,75
78150,12-08-2003,2,,,0,0,3,3,LOCP,"VS-1,2",JAMMING,230,O,1,,,3,,,,,50,,03:00,180
78151,12-08-2003,7,,,0,0,0.15,0.15,BILLET MIL,NONE,HC SLOW ROLLING,718,C,1,,,0.25,,,,,51,,00:15,15
78152,12-08-2003,2,,,18.1,18.3,0.2,0.2,LOCP,VS-1,CHUTE JAMMING,230,O,1,,,0.333333333,,,,,52,,00:20,20
78153,12-08-2003,6,,,16.15,17.3,1.15,1.15,CONV-A,NONE,BODY JAMMING,618,O,1,,,1.25,,,,,53,,01:15,75
78154,12-08-2003,6,,,14.2,15.5,1.3,1.3,CONV-B,NONE,BRICK PATCHING,638,O,1,,,1.5,,,,,54,,01:30,90
78155,12-08-2003,6,,,6.3,7.05,0.35,0.35,CONV-C,NONE,BODY JAMMING + TRACK JAMMING,618,O,1,,,0.583333333,,,,,55,,00:35,35
78156,12-08-2003,6,,,7.35,11.45,4.1,4.1,CCM-3,NONE,U/P(S-1 B/O + 3 STAND M/C),675,O,1,,,4.166666667,,,,,56,,04:10,250
78157,11-08-2003,7,16R,,6.3,7.1,0.4,0.4,BAR MILL,LINE-2,S-22 PASS CHG,725,C,1,,,0.666666667,,,,,125,,00:40,40
78158,11-08-2003,7,16R,,9.3,10.1,0.4,0.4,BAR MILL,LINE-2,S-22 PASS CHG,725,C,1,,,0.666666667,,,,,126,,00:40,40
78159,11-08-2003,9,BLT75,,0,0,0.3,0.3,MILL,NONE,PASS CHG,725,C,1,,,0.5,,,,,127,,00:30,30
78160,11-08-2003,9,BLT75,,0,0,0.3,0.3,MILL,RHS,S/SAW DRIVE NOT GETTING ON,907,E,1,,,0.5,,,,,128,,00:30,30
78161,11-08-2003,9,BLT75,,0,0,0.15,0.15,MILL,RHS,P-1 S-1 VERTICAL CHAIN SNAPED,763,M,1,,,0.25,,,,,129,,00:15,15
78162,11-08-2003,7,16R,,10.15,11.15,1,1,BAR MILL,NONE,BDM DELAY,777,MIS,1,,,1,,,,,130,,01:00,60
78163,11-08-2003,1,ICC,294,14.3,15.1,0.4,0.4,CT-1,NONE,RC & PWT,121,C,1,,,0.666666667,,,,,131,,00:40,40
78164,11-08-2003,6,,,6.15,8.1,1.55,1.55,CONV-A,NONE,CHARGE PAD PATCHING,638,O,1,,,1.916666667,,,,,132,,01:55,115
78165,11-08-2003,6,,,15.4,16,0.2,0.2,CONV-B,NONE,TRACK DOZZING,624,O,1,,,0.333333333,,,,,133,,00:20,20
78166,11-08-2003,7,,,0,0,0.15,0.15,BILLET MIL,NONE,F/C-2 GRADE CHG GAP,718,C,1,,,0.25,,,,,134,,00:15,15
78167,11-08-2003,4,,,17.55,18.1,0.15,0.15,M/C-2,NONE,PELLETISER-2 LINER PLATE CHG,245,M,1,,,0.25,,,,,135,,00:15,15
78168,11-08-2003,7,,,0,0,0.15,0.15,BILLET MIL,F/C-2,BLM COMING IN SKEWED POSITION,716,O,1,,,0.25,,,,,136,,00:15,15
78169,11-08-2003,4,,,0,0,0.3,0.3,M/C-2,NONE,BURDEN HOOPER AUTO CONTROLLER PROB,150,I,1,,,0.5,,,,,137,,00:30,30
78170,11-08-2003,4,,,6.3,7.3,1,1,RMB,NONE,I-O-F SHORTAGE,2,MS,1,,,1,,,,,138,,01:00,60
78171,11-08-2003,4,,,9.3,10.3,1,1,RMB,NONE,LD SLAG RECEIPTS,110,O,1,,,1,,,,,139,,01:00,60
78172,11-08-2003,7,,,0,0,1,1,BILLET MIL,S-3,PASS CHG,725,C,1,,,1,,,,,140,,01:00,60
78173,11-08-2003,6,,,9.55,13,3.05,3.05,CCM-2,NONE,U/P(S-1 B/O+PLANNED CLOUSER),675,O,1,,,3.083333333,,,,,141,,03:05,185
78174,11-08-2003,6,,,13,17.1,4.1,4.1,CCM-2,NONE,IDLE,0,ID,1,,,4.166666667,,,,,142,,04:10,250
78175,11-08-2003,7,,,0,0,0.15,0.15,BILLET MIL,F/C-2,BLM COMING IN SKEWED POSITION,716,M,1,,,0.25,,,,,143,,00:15,15
78176,11-08-2003,8,5.5P,,23.05,23.1,0.05,0.05,MILL,NONE,GRADE CHG GAP,855,C,1,,,0.083333333,,,,,61,,00:05,5
78177,11-08-2003,4,,,4,4.45,0.45,0.45,M/C-1,SD SCREEN,S-121 SCREEN GREASING,230,M,1,,,0.75,,,,,62,,00:45,45
78178,11-08-2003,4,,,16,20,4,4,UNKNOWN,PM-14,BELT CHG,270,M,1,,,4,,,,,63,,04:00,240
78179,11-08-2003,6,,,0,0,0.4,0.4,CONV-B,NONE,TRACK DOZZING,624,O,1,,,0.666666667,,,,,79,,00:40,40
78180,11-08-2003,6,,,22.2,22.45,0.25,0.25,CONV-C,NONE,TRACK DOZZING,624,O,1,,,0.416666667,,,,,80,,00:25,25
78181,11-08-2003,6,,,0.15,1.05,0.5,0.5,CONV-B,NONE,B/JAM & TRACK DOZZING,618,O,1,,,0.833333333,,,,,81,,00:50,50
78182,11-08-2003,6,,,1.35,2.25,0.5,0.5,CONV-A,NONE,B/JAM & M/JAM DROPPING,618,O,1,,,0.833333333,,,,,82,,00:50,50
78183,11-08-2003,6,,,3.15,3.35,0.2,0.2,CONV-A,NONE,GUNNETING,638,O,1,,,0.333333333,,,,,83,,00:20,20
78184,11-08-2003,8,5.5P,,1.4,1.45,0.05,0.05,MILL,NONE,GRADE CHG GAP,855,C,1,,,0.083333333,,,,,84,,00:05,5
78185,11-08-2003,7,16R,,22,22.3,0.3,0.3,BAR MILL,NONE,MILL CHKG,770,C,1,,,0.5,,,,,85,,00:30,30
78186,11-08-2003,4,,,22.5,23.05,0.15,0.15,M/C-2,NONE,BF CONY STOPPED,450,MIS,1,,,0.25,,,,,86,,00:15,15
78187,11-08-2003,7,16R,,2.3,3.1,0.4,0.4,BAR MILL,LINE-2,S-22 PASS CHG,725,C,1,,,0.666666667,,,,,87,,00:40,40
78188,11-08-2003,7,16R,,4,4.4,0.4,0.4,BAR MILL,LINE-2,S-22 PASS CHG,725,C,1,,,0.666666667,,,,,88,,00:40,40
78189,11-08-2003,6,,,4.15,6,1.45,1.45,CCM-2,NONE,IDLE,0,ID,1,Y,,1.75,,,,,89,,01:45,105
78190,11-08-2003,9,BLT75,,0,0,0.05,0.05,MILL,LHS,S-1 REEL CHG,907,C,1,,,0.083333333,,,,,90,,00:05,5
78191,11-08-2003,9,BLT75,,0,0,0.2,0.2,MILL,LHS,LIGHT BARRIER-1 PROB,150,I,1,,,0.333333333,,,,,91,,00:20,20
78192,11-08-2003,9,BLT75,,0,0,0.05,0.05,MILL,LHS,SOME ROLLERS WERE N/RUNNING IN FC-9,907,E,1,,,0.083333333,,,,,92,,00:05,5
78193,11-08-2003,9,BLT75,,0,0,0.05,0.05,MILL,RHS,INSP RECTRACTABLE STOPPER CYLINDER CHG,907,M,1,,,0.083333333,,,,,93,,00:05,5
78194,11-08-2003,9,BLT75,,0,0,0.05,0.05,MILL,RHS,SEC-1 VC PROB,907,M,1,,,0.083333333,,,,,94,,00:05,5
78195,11-08-2003,9,BLT75,,0,0,0.2,0.2,MILL,NONE,HEAT & GRADE CHG,718,C,1,,,0.333333333,,,,,95,,00:20,20
78196,11-08-2003,8,5.5P,,22.05,22.3,0.25,0.25,MILL,NONE,MILL CHKG,870,C,1,,,0.416666667,,,,,96,,00:25,25
78197,11-08-2003,7,16R,,23.3,0.1,0.4,0.4,BAR MILL,S-22,PASS CHG,725,C,1,,,0.666666667,,,,,97,,00:40,40
78198,11-08-2003,4,,,15.15,15.3,0.15,0.15,M/C-1,NONE,BF CONY STOPPED,450,MIS,1,,,0.25,,,,,98,,00:15,15
78199,11-08-2003,1,,,14,15.45,1.45,1.45,UNKNOWN,"CC-51,52",CHUTE JAMMINGS,134,O,1,,,1.75,,,,,99,,01:45,105
78200,11-08-2003,1,,,14,16.4,2.4,2.4,UNKNOWN,CC-47,U/SD,100,SD,1,,,2.666666667,,,,,100,,02:40,160
78201,11-08-2003,1,,,10.1,14.3,4.2,4.2,CT-1,CC-47,IDLE,0,ID,1,,,4.333333333,,,,,101,,04:20,260
78202,11-08-2003,2,I-O-F,449,9.15,10,0.45,0.45,OT-2,NONE,STREAM CHG,180,C,1,,,0.75,,,,,102,,00:45,45
78203,11-08-2003,2,I-O-F,449,7.35,9.15,1.4,1.4,OT-2,NONE,BF COKE TIPPLING,50,MIS,1,,,1.666666667,,,,,103,,01:40,100
78204,11-08-2003,2,SMS DOLO,21,12.25,13.05,0.4,0.4,OT-1,NONE,RC & PWT,121,C,1,,,0.666666667,,,,,104,,00:40,40
78205,11-08-2003,2,,,15,16.55,1.55,1.55,UNKNOWN,CO-66,JOINT OPENED,270,M,1,,,1.916666667,,,,,105,,01:55,115
78206,11-08-2003,2,,,14.3,15.45,1.15,1.15,BRC,NONE,ON CO-31 BKT WHEEL CHUTE JAMMING,134,O,1,,,1.25,,,,,106,,01:15,75
78207,11-08-2003,4,,,14.3,14.45,0.15,0.15,M/C-1,CA-6,TO bc-15 INTER LOCK INDICATION PROB,125,E,1,,,0.25,,,,,107,,00:15,15
78208,11-08-2003,8,5.5P,,0,0,0.1,0.1,MILL,LINE-1,CFC JAMMING,808,M,1,,,0.166666667,,,,,108,,00:10,10
78209,11-08-2003,4,,,15.15,15.3,0.15,0.15,M/C-2,NONE,BF CONY STOPPED,450,MIS,1,,,0.25,,,,,109,,00:15,15
78210,11-08-2003,8,5.5P,,3.05,3.25,0.2,0.2,MILL,"LINE-1,2",NO HOOKS-MKTG,875,S,1,,,0.333333333,,,,,54,,00:20,20
78211,11-08-2003,8,5.5P,,2.2,2.3,0.1,0.1,MILL,"LINE-3,4",NO HOOKS-MKTG,875,S,1,,,0.166666667,,,,,55,,00:10,10
78212,11-08-2003,8,5.5P,,3.15,3.25,0.1,0.1,MILL,"LINE-3,4",NO HOOKS-MKTG,875,S,1,,,0.166666667,,,,,56,,00:10,10
78213,11-08-2003,8,5.5P,,4.25,4.35,0.1,0.1,MILL,"LINE-3,4",DIMENSION PROB.,817,O,1,,,0.166666667,,,,,57,,00:10,10
78214,11-08-2003,7,,,0,0,0.2,0.2,BILLET MIL,NONE,MILL CHKG,770,C,1,,,0.333333333,,,,,58,,00:20,20
78215,11-08-2003,8,5.5P,,23.5,23.55,0.05,0.05,MILL,NONE,GRADE CHG GAP,855,C,1,,,0.083333333,,,,,59,,00:05,5
78216,11-08-2003,2,,,11.45,12.15,0.3,0.3,LOCP,VS-1,GREASING,100,SD,1,,,0.5,,,,,144,,00:30,30
78217,11-08-2003,2,,,15.15,16.15,1,1,LOCP,CO-111,OFF CENTERING,275,M,1,,,1,,,,,145,,01:00,60
78218,11-08-2003,1,,,6,22,16,18,CT-2,NONE,IDLE,0,ID,1,,,16,,,,,146,,16:00,960
78219,11-08-2003,2,,,6,7.35,1.35,5.5,OT-2,NONE,IDLE,0,ID,1,,,1.583333333,,,,,147,,01:35,95
78220,11-08-2003,15,,,6,7.1,1.1,1.4,UNKNOWN,FSB,STREAM CONVY PLC PROB,,E,1,,,1.166666667,,,,,148,,01:10,70
78221,11-08-2003,7,16R,,19,19.4,0.4,0.4,BAR MILL,LINE-1,S-22 PASS CHG,725,C,1,,,0.666666667,,,,,39,,00:40,40
78222,11-08-2003,7,16R,,18,18.4,0.4,0.4,BAR MILL,LINE-2,S-22 PASS CHG,725,C,1,,,0.666666667,,,,,40,,00:40,40
78223,11-08-2003,7,16R,,20,21,1,1,BAR MILL,LINE-2,S-5 ERG CHG,725,C,1,,,1,,,,,41,,01:00,60
78224,11-08-2003,8,5.5P,,14,14.05,0.05,0.05,MILL,NONE,BILLET PLACEMENT DELAY,835,MS,1,,,0.083333333,,,,,42,,00:05,5
78225,11-08-2003,8,5.5P,,14.05,14.2,0.15,0.15,MILL,NONE,COOLING PROG. CHG OVER,855,C,1,,,0.25,,,,,43,,00:15,15
78226,11-08-2003,8,5.5P,,16.55,17,0.05,0.05,MILL,NONE,GRADE CHG,855,C,1,,,0.083333333,,,,,44,,00:05,5
78227,11-08-2003,8,5.5P,,17.55,18.05,0.1,0.1,MILL,LINE-1,CFC JAMM,808,O,1,,,0.166666667,,,,,45,,00:10,10
78228,11-08-2003,8,5.5P,,18.45,19.1,0.25,0.25,MILL,LINE-1,CFC JAMM,808,O,1,,,0.416666667,,,,,46,,00:25,25
78229,11-08-2003,7,,,0,0,0.15,0.15,BILLET MIL,F/C-2,BLOOMS COMING IN SKEWED POSITION,716,M,1,,,0.25,,,,,47,,00:15,15
78230,11-08-2003,4,,,0,0,1.3,1.3,RMB,TB STKR,RT BOOM G/BOX CHG,295,M,1,,,1.5,,,,,48,,01:30,90
78231,11-08-2003,4,,,5.3,5.45,0.15,0.15,M/C-1,NONE,BF CONV STOPPED,450,MIS,1,,,0.25,,,,,49,,00:15,15
78232,11-08-2003,8,5.5P,,3.3,3.4,0.1,0.1,MILL,NONE,COOLING PROGRAMING CHG OVER,855,C,1,,,0.166666667,,,,,50,,00:10,10
78233,11-08-2003,8,5.5P,,22.3,22.55,0.25,0.25,MILL,LINE-1,FB RING CHG,895,C,1,,,0.416666667,,,,,51,,00:25,25
78234,11-08-2003,8,5.5P,,4.1,4.2,0.1,0.1,MILL,LINE-2,DIMENSION PROB.-RS,710,S,1,,,0.166666667,,,,,52,,00:10,10
78235,11-08-2003,8,5.5P,,2.45,2.55,0.1,0.1,MILL,"LINE-1,2",NO HOOKS-MKTG,875,S,1,,,0.166666667,,,,,53,,00:10,10
78236,11-08-2003,2,,,5.3,6,0.3,0.3,OT-3,NONE,IDLE,0,ID,1,Y,,0.5,,,,,68,,00:30,30
78237,11-08-2003,1,,,5.15,6,0.45,0.45,CT-1,NONE,IDLE,0,ID,1,Y,,0.75,,,,,69,,00:45,45
78238,11-08-2003,1,ICC,291,4.45,5.2,0.35,0.35,CT-2,NONE,RC & PWT,121,C,1,,,0.583333333,,,,,70,,00:35,35
78239,11-08-2003,3,,,6,6,24,613,UNKNOWN,CHAMBER-5,U/CAPITAL REPAIR-MILL FAN BALANCING,1,CR,1,Y,,24,,,,,71,,24:00:00,1440
78240,11-08-2003,7,,,0,0,0.45,0.45,BILLET MIL,NONE,SPL HEAT GAP IN F/C-2,718,C,1,,,0.75,,,,,72,,00:45,45
78241,11-08-2003,7,16R,,3.3,4.1,0.4,0.4,BAR MILL,LINE-1,S-22 PASS CHG,725,C,1,,,0.666666667,,,,,73,,00:40,40
78242,11-08-2003,7,,,0,0,0.3,0.3,BILLET MIL,NONE,HC SLOW ROLLING,718,C,1,,,0.5,,,,,60,,00:30,30
78243,11-08-2003,6,,,16.3,1,8.3,8.3,CCM-5,NONE,IDLE,0,ID,1,,,8.5,,,,,74,,08:30,510
78244,11-08-2003,6,,,2,3.3,1.3,1.3,CCM-1,NONE,IDLE,0,ID,1,,,1.5,,,,,75,,01:30,90
78245,11-08-2003,6,,,23.45,2,2.15,2.15,CCM-1,NONE,U/P(S-2H/R & H.DELAY),675,O,1,,,2.25,,,,,76,,02:15,135
78246,11-08-2003,6,,,20.15,4.15,8,8,CCM-2,NONE,U/P(S-1 B/O & S-2 H/R),675,O,1,,,8,,,,,77,,08:00,480
78247,11-08-2003,6,,,0,0,0.35,0.35,CONV-B,STC-2,CABLE PROB,623,E,1,,,0.583333333,,,,,78,,00:35,35
78248,11-08-2003,9,BLT75,,0,0,0.05,0.05,MILL,RHS,HYD. OFF,80,M,1,,,0.083333333,,,,,1,,00:05,5
78249,11-08-2003,9,BLT75,,0,0,0.15,0.15,MILL,RHS,S/SAW BLADE CHG,913,C,1,,,0.25,,,,,2,,00:15,15
78250,11-08-2003,8,5.5P,,16.5,17.05,0.15,0.15,MILL,LINE-3,DIM. PROB.,776,M,1,,,0.25,,,,,3,,00:15,15
78251,11-08-2003,8,5.5P,,15.15,15.3,0.15,0.15,MILL,LINE-4,D/UNDER FLAP OIL FLOW ADJ.,809,M,1,,,0.25,,,,,4,,00:15,15
78252,11-08-2003,8,5.5P,,0,0,0.15,0.15,MILL,LINE-4,BOT COBBLE,830,E,1,,,0.25,,,,,5,,00:15,15
78253,11-08-2003,8,5.5P,,0,0,0.15,0.15,MILL,LINE-4,BOT COBBLE,830,M,1,,,0.25,,,,,6,,00:15,15
78254,11-08-2003,8,5.5P,,0,0,0.15,0.15,MILL,LINE-4,BOT COBBLE,830,O,1,,,0.25,,,,,7,,00:15,15
78255,11-08-2003,9,BLT75,,0,0,0.3,0.3,MILL,NONE,MTRL CLEARING IN FIN. AREA,907,O,1,,,0.5,,,,,8,,00:30,30
78256,11-08-2003,8,5.5P,,0,0,0.17,0.17,MILL,LINE-3,BOT COBBLE,830,M,1,,,0.283333333,,,,,9,,00:17,17
78257,11-08-2003,8,5.5P,,0,0,0.17,0.17,MILL,LINE-3,BOT COBBLE,830,O,1,,,0.283333333,,,,,10,,00:17,17
78258,11-08-2003,8,5.5P,,0,0,0.16,0.16,MILL,LINE-3,BOT COBBLE,830,E,1,,,0.266666667,,,,,11,,00:16,16
78259,11-08-2003,9,BLT75,,0,0,0.3,0.3,MILL,NONE,HEAT & GRADE CHG,718,C,1,,,0.5,,,,,12,,00:30,30
78260,11-08-2003,9,BLT75,,0,0,0.2,0.2,MILL,NONE,RMT COBBLE,750,M,1,,,0.333333333,,,,,13,,00:20,20
78261,11-08-2003,4,,,12.45,13.45,1,1,M/C-1,BC-17,PATCHING & CA-1 BRAKE DISC CHG,270,M,1,,,1,,,,,14,,01:00,60
78262,11-08-2003,1,MCC,47,0.3,1,0.3,0.3,CT-1,NONE,STREAM CHG,180,C,1,,,0.5,,,,,15,,00:30,30
78263,11-08-2003,1,,,22,4.45,6.45,6.45,CT-2,NONE,IDLE,0,ID,1,,,6.75,,,,,16,,06:45,405
78264,11-08-2003,2,BF-COKE,,0.45,2.25,1.4,1.4,OT-2,NONE,NO DEMAND,50,MIS,1,,,1.666666667,,,,,17,,01:40,100
78265,11-08-2003,2,I-O-F,447,3.2,3.5,0.3,0.3,OT-1,NONE,RC & PWT,121,C,1,,,0.5,,,,,18,,00:30,30
78266,11-08-2003,8,5.5P,,18.2,18.3,0.1,0.1,MILL,"LINE-2,1",NO HOOKS,875,O,1,,,0.166666667,,,,,19,,00:10,10
78267,11-08-2003,5,,,0,0,21,21,PCM,M/C-2,IDLE,0,ID,1,,,21,,,,,20,,21:00,1260
78268,11-08-2003,2,,,20,3.2,7.2,7.2,OT-1,NONE,IDLE,0,ID,1,,,7.333333333,,,,,21,,07:20,440
78269,11-08-2003,2,,,7.3,0.4,17.1,17.1,OT-3,NONE,IDLE,0,ID,1,,,17.16666667,,,,,22,,17:10,1030
78270,11-08-2003,6,,,15.25,16.1,0.45,0.45,CONV-A,NONE,M/RING+BODY JAMMING+T/DOZZING,618,O,1,,,0.75,,,,,110,,00:45,45
78271,11-08-2003,4,,,15.3,15.45,0.15,0.15,M/C-2,OK-14,PULL CORD OPERATED,215,O,1,,,0.25,,,,,111,,00:15,15
78272,11-08-2003,7,16R,,0,0,0.1,0.1,BAR MILL,NONE,MILL LEVEL CHG FOR FE500,718,C,1,,,0.166666667,,,,,112,,00:10,10
78273,11-08-2003,8,5.5P,,6.3,6.37,0.07,0.07,MILL,NONE,MILL CHKG,870,C,1,,,0.116666667,,,,,113,,00:07,7
78274,11-08-2003,8,5.5P,,6.37,6.44,0.07,0.07,MILL,S-11,F/GUIDE CHG - RS,710,S,1,,,0.116666667,,,,,114,,00:07,7
78275,11-08-2003,8,5.5P,,9.45,9.52,0.07,0.07,MILL,IM,CLOSING & TENSION RELIEVING,870,C,1,,,0.116666667,,,,,115,,00:07,7
78276,11-08-2003,8,5.5P,,13.5,14,0.1,0.1,MILL,NONE,BILLET SUPPLY DELAY-LMMM,835,MS,1,,,0.166666667,,,,,116,,00:10,10
78277,11-08-2003,8,5.5P,,6.44,6.57,0.13,0.13,MILL,LINE-1,FB RING CHG,895,C,1,,,0.216666667,,,,,117,,00:13,13
78278,11-08-2003,8,5.5P,,0,0,0.14,0.14,MILL,LINE-1,CFC JAMMING,808,O,1,,,0.233333333,,,,,118,,00:14,14
78279,11-08-2003,8,5.5P,,0,0,0.1,0.1,MILL,LINE-1,CFC JAMMING,808,E,1,,,0.166666667,,,,,119,,00:10,10
78280,11-08-2003,4,,,14.3,14.45,0.15,0.15,M/C-2,CA-6,TO bc-15 INTER LOCK INDICATION PROB,125,E,1,,,0.25,,,,,120,,00:15,15
78281,11-08-2003,3,,,18.18,18.28,0.1,0.1,UNKNOWN,PC-2,DE RAM FORWARDING N/T PLACE,,E,1,,,0.166666667,,,,,121,,00:10,10
78282,11-08-2003,2,,,6,8.3,2.3,2.3,LOCP,CO-51,DAY BINS CONVEYAR JAM,134,O,1,,,2.5,,,,,122,,02:30,150
78283,11-08-2003,7,16R,,7.4,8.2,0.4,0.4,BAR MILL,LINE-1,"S-22,9 PASS CHG",725,C,1,,,0.666666667,,,,,123,,00:40,40
78284,11-08-2003,7,16R,,12,12.4,0.4,0.4,BAR MILL,LINE-1,S-22 PASS CHG,725,C,1,,,0.666666667,,,,,124,,00:40,40
78285,11-08-2003,5,,,6,7.3,1.3,7.3,PCM,M/C-2,IDLE,0,ID,1,,,1.5,,,,,149,,01:30,90
78286,11-08-2003,5,,,6,6.05,0.05,24.05,PCM,M/C-3,IDLE,0,ID,1,,,0.083333333,,,,,150,,00:05,5
